id,cities,registration_date,start_date,days_reg_to_start,is_prospective,start_2006_2018,iv_status,recruitment_status,iv_interventional,study_type
NCT00534079,Jena,2007-09-21,2007-09-01T00:00:00Z,-20,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00534287,Jena Leipzig,2007-09-21,2007-10-01T00:00:00Z,10,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00535652,Ulm,2007-09-24,2007-09-01T00:00:00Z,-23,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00536926,Hannover,2007-09-27,2007-07-01T00:00:00Z,-88,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00538356,Leipzig,2007-10-01,2007-07-01T00:00:00Z,-92,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00538590,Köln,2007-09-29,2007-07-01T00:00:00Z,-90,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00538928,Aachen Berlin Leipzig Regensburg Würzburg,2007-10-02,2007-09-01T00:00:00Z,-31,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00540631,Ulm,2007-10-05,2007-10-01T00:00:00Z,-4,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00540813,Hamburg,2007-10-05,2007-10-01T00:00:00Z,-4,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00541905,Hannover,2007-10-08,2007-09-01T00:00:00Z,-37,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00542048,Freiburg,2007-10-09,2007-11-01T00:00:00Z,23,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00543049,Giessen Marburg,2007-10-10,2007-09-01T00:00:00Z,-39,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00543686,Frankfurt,2007-10-11,2007-08-01T00:00:00Z,-71,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00543881,Berlin,2007-10-11,2008-01-01T00:00:00Z,82,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00544583,Heidelberg,2007-10-15,2007-11-01T00:00:00Z,17,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00544856,LMU München,2007-10-12,2007-10-01T00:00:00Z,-11,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00545441,Giessen,2007-10-16,2008-06-01T00:00:00Z,229,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00546845,Tübingen,2007-10-17,2007-09-01T00:00:00Z,-46,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00546975,Berlin,2007-10-18,2007-10-01T00:00:00Z,-17,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00551590,LMU München TU München,2007-10-30,2007-12-01T00:00:00Z,32,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00551954,Dresden,2007-10-31,2006-07-01T00:00:00Z,-487,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00552981,Berlin,2007-11-01,2007-11-01T00:00:00Z,0,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00554151,Leipzig,2007-11-02,2007-07-01T00:00:00Z,-124,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00554164,Duisburg,2007-11-05,2007-11-01T00:00:00Z,-4,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00554502,Aachen,2007-10-29,2008-02-01T00:00:00Z,95,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00554658,Regensburg,2007-11-06,2008-03-01T00:00:00Z,116,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00557934,Tübingen,2007-11-13,2007-10-01T00:00:00Z,-43,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00558506,Berlin,2007-11-14,2008-01-01T00:00:00Z,48,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00558662,Bochum Bonn Duisburg,2007-11-13,2007-11-01T00:00:00Z,-12,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00559286,Aachen Heidelberg,2007-11-15,2007-12-01T00:00:00Z,16,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00559442,Heidelberg,2007-11-15,2007-06-01T00:00:00Z,-167,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00560430,LMU München,2007-11-16,2007-11-01T00:00:00Z,-15,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00560794,Würzburg,2007-11-19,2008-01-01T00:00:00Z,43,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00560872,Göttingen,2007-11-19,2007-08-01T00:00:00Z,-110,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00561587,Heidelberg Mannheim Tübingen,2007-11-20,2007-11-01T00:00:00Z,-19,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00561990,Bochum Kiel Mannheim TU München,2007-11-20,2007-09-01T00:00:00Z,-80,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00562406,Mainz,2007-11-21,2007-11-01T00:00:00Z,-20,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00562432,TU München,2007-11-20,2008-02-01T00:00:00Z,73,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00563836,Berlin,2007-11-23,2007-11-01T00:00:00Z,-22,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00564239,Marburg,2007-11-26,2007-11-01T00:00:00Z,-25,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00567736,Berlin,2007-12-04,2007-08-01T00:00:00Z,-125,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00568230,Duisburg,2007-11-30,2006-04-01T00:00:00Z,-608,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00568542,Berlin,2007-12-05,2006-05-01T00:00:00Z,-583,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00568841,Köln,2007-12-05,2007-10-01T00:00:00Z,-65,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00569257,Göttingen,2007-12-06,2007-12-01T00:00:00Z,-5,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00571155,Tübingen,2007-12-10,2007-12-01T00:00:00Z,-9,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00571753,Köln,2007-12-11,2008-06-01T00:00:00Z,173,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00572091,Aachen,2007-12-10,2007-02-01T00:00:00Z,-312,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00572507,Giessen Heidelberg Marburg LMU München,2007-12-11,2007-12-01T00:00:00Z,-10,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00575146,Frankfurt Tübingen,2007-12-17,2007-12-01T00:00:00Z,-16,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00575588,LMU München,2007-12-14,2007-12-01T00:00:00Z,-13,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00576030,Berlin,2007-12-14,2007-01-01T00:00:00Z,-347,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00579657,Berlin Düsseldorf Tübingen,2007-12-21,2007-08-01T00:00:00Z,-142,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00586794,TU München,2007-12-21,2007-12-01T00:00:00Z,-20,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00590447,Berlin,2007-12-28,2006-12-01T00:00:00Z,-392,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00595140,LMU München,2008-01-07,2008-01-01T00:00:00Z,-6,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00595647,Leipzig,2008-01-04,2008-02-01T00:00:00Z,28,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00596128,Kiel,2008-01-07,2006-12-01T00:00:00Z,-402,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00596700,Magdeburg,2008-01-08,2007-01-01T00:00:00Z,-372,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00596765,Marburg,2008-01-08,2007-09-01T00:00:00Z,-129,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00596986,Berlin,2008-01-08,2008-10-01T00:00:00Z,267,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00597337,Würzburg,2008-01-09,2007-11-01T00:00:00Z,-69,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00597662,Tübingen,2008-01-09,2008-01-01T00:00:00Z,-8,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00598533,TU München,2008-01-10,2008-02-01T00:00:00Z,22,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00598611,Berlin,2008-01-10,2007-09-01T00:00:00Z,-131,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00598637,TU München,2008-01-10,2007-12-01T00:00:00Z,-40,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00598676,TU München,2008-01-10,2007-09-01T00:00:00Z,-131,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00598715,TU München,2008-01-10,2007-10-01T00:00:00Z,-101,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00600444,Heidelberg,2008-01-14,2008-02-01T00:00:00Z,18,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00600847,Berlin,2008-01-15,2006-11-01T00:00:00Z,-440,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00601510,TU München,2008-01-25,2007-11-01T00:00:00Z,-85,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00604331,Göttingen,2008-01-17,2008-08-01T00:00:00Z,197,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00604357,Regensburg,2008-01-17,2008-12-01T00:00:00Z,319,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00605748,TU München,2008-01-18,2007-12-01T00:00:00Z,-48,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00606723,Hannover,2008-01-21,2010-04-01T00:00:00Z,801,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00609310,Dresden,2008-01-24,2015-05-01T00:00:00Z,2654,TRUE,TRUE,TRUE,Suspended,TRUE,Interventional
NCT00610142,Dresden,2008-01-24,2007-12-01T00:00:00Z,-54,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00610584,Berlin,2008-01-28,2008-04-01T00:00:00Z,64,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00611780,TU München,2008-01-28,2008-01-01T00:00:00Z,-27,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00611910,TU München,2008-01-10,2007-11-01T00:00:00Z,-70,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00612092,TU München,2008-01-28,2008-05-01T00:00:00Z,94,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00613496,Magdeburg,2008-01-31,2009-05-01T00:00:00Z,456,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00613860,Heidelberg,2008-01-31,2008-01-01T00:00:00Z,-30,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00614224,Tübingen,2008-01-31,2008-01-01T00:00:00Z,-30,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00615160,Kiel Lübeck,2008-01-31,2006-12-01T00:00:00Z,-426,FALSE,TRUE,TRUE,Suspended,TRUE,Interventional
NCT00615277,Marburg Ulm,2008-02-01,2006-10-01T00:00:00Z,-488,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00615732,Berlin,2008-02-01,2008-03-01T00:00:00Z,29,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00615940,Köln,2008-02-01,2008-07-01T00:00:00Z,151,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00616096,Lübeck,2008-02-04,2008-01-01T00:00:00Z,-34,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00617175,Bonn,2008-02-04,2008-03-01T00:00:00Z,26,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00617578,Bonn,2008-02-06,2007-11-01T00:00:00Z,-97,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00618280,Düsseldorf,2008-02-08,2008-01-01T00:00:00Z,-38,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00618384,Düsseldorf,2008-02-08,2008-01-01T00:00:00Z,-38,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00621101,Greifswald,2008-02-12,2007-04-01T00:00:00Z,-317,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00621114,Tübingen,2008-01-31,2007-08-01T00:00:00Z,-183,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00621699,Greifswald,2008-02-12,2007-09-01T00:00:00Z,-164,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00623402,Kiel Lübeck,2008-02-01,2008-01-01T00:00:00Z,-31,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00623415,Berlin,2008-02-15,2007-12-01T00:00:00Z,-76,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00623844,Köln Würzburg,2008-02-14,2007-05-01T00:00:00Z,-289,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00624026,Göttingen,2008-02-14,2007-11-01T00:00:00Z,-105,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00625222,Bonn Erlangen Lübeck,2008-02-11,2007-09-01T00:00:00Z,-163,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00626548,Berlin,2008-01-24,2008-01-01T00:00:00Z,-23,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00626717,Freiburg,2008-02-20,2007-08-01T00:00:00Z,-203,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00627952,Erlangen,2008-02-24,2007-11-01T00:00:00Z,-115,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00628797,Köln Tübingen,2008-02-26,2008-02-01T00:00:00Z,-25,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00629174,Berlin,2008-02-25,2006-06-01T00:00:00Z,-634,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00633620,Berlin,2008-03-05,2007-03-01T00:00:00Z,-370,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00633698,Berlin,2008-03-05,2008-01-01T00:00:00Z,-64,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00635596,Hamburg,2008-03-07,2008-03-01T00:00:00Z,-6,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00636012,Berlin,2008-03-11,2008-03-01T00:00:00Z,-10,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00637169,Tübingen,2008-03-06,2006-12-01T00:00:00Z,-461,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00637442,Bonn,2008-02-15,2008-02-01T00:00:00Z,-14,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00637676,Heidelberg,2008-03-11,2008-07-01T00:00:00Z,112,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00638209,Tübingen,2008-03-12,2008-02-01T00:00:00Z,-40,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00638560,Jena Leipzig,2008-03-12,2008-03-01T00:00:00Z,-11,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00639041,Jena,2008-03-12,2006-04-01T00:00:00Z,-711,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00639743,Göttingen,2008-03-13,2007-11-16T00:00:00Z,-118,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00640679,TU München,2008-03-17,2008-04-01T00:00:00Z,15,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00640770,Leipzig,2008-03-14,2008-03-01T00:00:00Z,-13,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00642525,Heidelberg,2008-03-19,2006-01-01T00:00:00Z,-808,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00642928,Giessen Marburg,2008-03-21,2007-10-01T00:00:00Z,-172,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00644527,Heidelberg Mannheim,2008-03-20,2008-03-01T00:00:00Z,-19,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00644826,Halle Leipzig,2008-03-26,2007-09-01T00:00:00Z,-207,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00646256,TU München,2008-03-25,2006-02-01T00:00:00Z,-783,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00646334,Heidelberg Mannheim,2008-03-18,2006-06-01T00:00:00Z,-656,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00646412,LMU München,2008-03-25,2008-07-01T00:00:00Z,98,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00647049,Freiburg Tübingen,2008-03-26,2007-01-01T00:00:00Z,-450,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00647192,Homburg,2008-03-26,2008-03-01T00:00:00Z,-25,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00647413,Greifswald,2008-03-26,2008-05-01T00:00:00Z,36,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00650078,Berlin,2008-03-28,2008-03-01T00:00:00Z,-27,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00650143,LMU München,2008-03-27,2008-03-01T00:00:00Z,-26,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00653731,Halle,2008-04-02,2008-02-01T00:00:00Z,-61,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00654862,Köln,2008-04-03,2007-10-01T00:00:00Z,-185,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00655512,Dresden,2008-04-04,2008-01-01T00:00:00Z,-94,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00656422,Tübingen,2008-04-04,2007-11-01T00:00:00Z,-155,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00656656,Lübeck,2008-04-07,2008-01-01T00:00:00Z,-97,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00659321,Dresden Regensburg,2008-04-10,2007-01-01T00:00:00Z,-465,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00659789,Bonn,2008-04-14,2008-08-01T00:00:00Z,109,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00659867,Mainz,2008-04-14,2008-12-01T00:00:00Z,231,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00661206,TU München,2008-04-15,2008-09-01T00:00:00Z,139,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00661830,Mainz,2008-04-15,2008-05-01T00:00:00Z,16,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00661986,Leipzig,2008-04-17,2008-02-01T00:00:00Z,-76,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00662428,Freiburg,2008-04-15,2008-05-01T00:00:00Z,16,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00663104,Erlangen,2008-04-21,2008-04-01T00:00:00Z,-20,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00663364,Münster,2008-04-14,2008-04-01T00:00:00Z,-13,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00663455,Erlangen,2008-04-21,2008-12-01T00:00:00Z,224,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00666341,Mannheim,2008-04-21,2007-09-01T00:00:00Z,-233,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00667667,Erlangen,2008-04-24,2008-04-01T00:00:00Z,-23,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00667680,LMU München,2008-04-24,2007-03-01T00:00:00Z,-420,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00668759,Frankfurt,2008-04-25,2008-04-01T00:00:00Z,-24,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00669708,Münster,2008-04-22,2008-04-01T00:00:00Z,-21,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00670254,Berlin Jena Leipzig,2008-04-29,2009-01-01T00:00:00Z,247,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00670436,Ulm,2008-04-29,2008-02-01T00:00:00Z,-88,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00670878,LMU München,2008-04-30,2008-06-01T00:00:00Z,32,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00672334,Berlin,2008-05-01,2008-05-01T00:00:00Z,0,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00673530,Berlin,2008-05-01,2006-07-01T00:00:00Z,-670,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00673647,Dresden,2008-05-01,2008-05-01T00:00:00Z,0,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00674700,Berlin,2008-05-06,2007-10-01T00:00:00Z,-218,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00676429,Freiburg,2008-05-09,2006-07-01T00:00:00Z,-678,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00676494,Leipzig,2008-05-08,2006-02-01T00:00:00Z,-827,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00677209,Frankfurt,2008-05-12,2006-07-01T00:00:00Z,-681,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00677638,Leipzig,2008-05-12,2008-06-01T00:00:00Z,20,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00678275,Hamburg,2008-05-08,2006-10-01T00:00:00Z,-585,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00678535,Leipzig,2008-05-13,2008-06-01T00:00:00Z,19,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00678756,Dresden,2008-05-14,2008-03-01T00:00:00Z,-74,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00680927,Leipzig,2008-05-15,2007-09-01T00:00:00Z,-257,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00681135,Heidelberg Jena,2008-05-16,2008-04-01T00:00:00Z,-45,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00681629,Hamburg,2008-05-20,2008-07-01T00:00:00Z,42,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00682305,Hamburg,2008-05-16,2007-03-01T00:00:00Z,-442,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00682747,Halle Rostock,2008-05-16,2008-05-01T00:00:00Z,-15,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00684684,Heidelberg,2008-05-23,2008-05-01T00:00:00Z,-22,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00684892,Heidelberg,2008-05-23,2008-05-01T00:00:00Z,-22,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00685711,Berlin,2008-05-20,2008-01-01T00:00:00Z,-140,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00686244,TU München,2008-05-21,2008-04-01T00:00:00Z,-50,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00687050,Frankfurt,2008-05-27,2008-05-01T00:00:00Z,-26,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00687869,Halle,2008-05-28,2008-06-01T00:00:00Z,4,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00688571,TU München,2008-05-30,2007-10-01T00:00:00Z,-242,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00688610,Hannover,2008-05-15,2007-11-01T00:00:00Z,-196,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00689000,Duisburg Münster,2008-05-29,2006-05-01T00:00:00Z,-759,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00689949,LMU München,2008-05-30,2008-06-01T00:00:00Z,2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00690118,Ulm,2008-06-02,2008-05-01T00:00:00Z,-32,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00690300,Halle Ulm,2008-06-02,2008-01-01T00:00:00Z,-153,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00690612,Heidelberg,2008-06-02,2007-09-01T00:00:00Z,-275,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00691002,Bonn,2008-06-03,2008-05-01T00:00:00Z,-33,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00691912,Magdeburg,2008-06-04,2006-12-01T00:00:00Z,-551,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00693888,Ulm,2008-06-05,2008-06-01T00:00:00Z,-4,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00696956,Tübingen,2008-06-10,2008-04-01T00:00:00Z,-70,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00697333,Freiburg,2008-06-11,2009-05-01T00:00:00Z,324,TRUE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00701142,Hannover,2008-06-16,2008-06-01T00:00:00Z,-15,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00701662,Düsseldorf,2008-06-18,2007-11-01T00:00:00Z,-230,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00704002,Düsseldorf,2008-06-23,2006-12-01T00:00:00Z,-570,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00705965,Dresden Freiburg Göttingen Hannover Heidelberg Köln Mainz TU München,2008-06-25,2008-11-01T00:00:00Z,129,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00707369,Münster,2008-06-24,2008-10-01T00:00:00Z,99,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00708253,Münster,2008-06-30,2008-06-01T00:00:00Z,-29,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00708942,Hannover,2008-07-01,2009-01-01T00:00:00Z,184,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00711230,Hamburg,2008-07-04,2008-04-01T00:00:00Z,-94,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00711360,Würzburg,2008-07-07,2008-07-01T00:00:00Z,-6,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00711542,Frankfurt Leipzig,2008-07-08,2008-09-01T00:00:00Z,55,TRUE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00712101,Leipzig Ulm,2008-07-03,2008-07-01T00:00:00Z,-2,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00712218,Marburg,2008-07-03,2008-12-01T00:00:00Z,151,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00712309,Hamburg Tübingen,2008-07-08,2007-02-01T00:00:00Z,-523,FALSE,TRUE,TRUE,Unknown status,TRUE,Interventional
NCT00715091,Berlin,2008-07-14,2008-09-01T00:00:00Z,49,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00715806,Berlin,2008-07-10,2008-06-01T00:00:00Z,-39,FALSE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00716833,LMU München,2008-07-15,2006-02-01T00:00:00Z,-895,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
NCT00717340,Duisburg,2008-07-16,2009-02-01T00:00:00Z,200,TRUE,TRUE,TRUE,Completed,TRUE,Interventional
NCT00717639,Heidelberg,2008-06-30,2008-05-01T00:00:00Z,-60,FALSE,TRUE,TRUE,Terminated,TRUE,Interventional
